CMDLINE C:\Python312\python.exe pipelines/clean_fire_data.py
MEM 911.117188 1746033087.2070
MEM 911.203125 1746033087.3077
MEM 911.390625 1746033087.4094
MEM 911.593750 1746033087.5205
MEM 911.863281 1746033087.6215
MEM 911.937500 1746033087.7219
MEM 912.199219 1746033087.8249
MEM 912.339844 1746033087.9254
MEM 912.410156 1746033088.0259
MEM 912.683594 1746033088.1344
MEM 912.949219 1746033088.2355
MEM 913.273438 1746033088.3359
MEM 913.535156 1746033088.4365
MEM 913.734375 1746033088.5369
MEM 914.058594 1746033088.6375
MEM 914.453125 1746033088.7381
MEM 914.742188 1746033088.8386
MEM 915.230469 1746033088.9391
MEM 915.496094 1746033089.0512
MEM 915.753906 1746033089.1757
MEM 916.015625 1746033089.2762
MEM 916.277344 1746033089.3848
MEM 916.539062 1746033089.4857
MEM 916.800781 1746033089.5863
MEM 916.996094 1746033089.6869
MEM 917.257812 1746033089.7871
MEM 917.515625 1746033089.8876
MEM 917.781250 1746033089.9883
MEM 918.253906 1746033090.0887
MEM 918.625000 1746033090.1894
MEM 919.082031 1746033090.2901
MEM 919.539062 1746033090.3904
MEM 919.929688 1746033090.4909
MEM 920.324219 1746033090.5916
MEM 920.714844 1746033090.6919
MEM 921.042969 1746033090.7923
MEM 921.496094 1746033090.8928
MEM 921.886719 1746033090.9935
MEM 922.343750 1746033091.0979
MEM 922.609375 1746033091.1991
MEM 923.066406 1746033091.2998
MEM 923.593750 1746033091.4001
MEM 923.984375 1746033091.5006
MEM 924.441406 1746033091.6013
MEM 924.769531 1746033091.7019
MEM 924.902344 1746033091.8024
MEM 925.351562 1746033091.9032
MEM 925.617188 1746033092.0035
MEM 925.941406 1746033092.1041
MEM 926.207031 1746033092.2046
MEM 926.593750 1746033092.3049
MEM 926.921875 1746033092.4055
MEM 927.375000 1746033092.5060
MEM 927.703125 1746033092.6065
MEM 928.160156 1746033092.7068
MEM 928.660156 1746033092.8071
MEM 928.878906 1746033092.9089
MEM 929.398438 1746033093.0093
MEM 929.921875 1746033093.1097
MEM 930.445312 1746033093.2100
MEM 930.964844 1746033093.3103
MEM 931.292969 1746033093.4110
MEM 931.750000 1746033093.5120
MEM 932.335938 1746033093.6127
MEM 932.792969 1746033093.7140
MEM 933.250000 1746033093.8146
MEM 933.835938 1746033093.9149
MEM 934.097656 1746033094.0153
MEM 934.292969 1746033094.1183
MEM 934.554688 1746033094.2187
MEM 934.750000 1746033094.3196
MEM 935.207031 1746033094.4200
MEM 935.507812 1746033094.5205
MEM 935.859375 1746033094.6210
MEM 936.187500 1746033094.7217
MEM 936.511719 1746033094.8220
MEM 936.839844 1746033094.9223
MEM 937.296875 1746033095.0226
MEM 937.621094 1746033095.1230
MEM 938.078125 1746033095.2232
MEM 938.468750 1746033095.3235
MEM 938.753906 1746033095.4240
MEM 939.316406 1746033095.5246
MEM 939.773438 1746033095.6251
MEM 940.101562 1746033095.7257
MEM 940.621094 1746033095.8261
MEM 941.078125 1746033095.9265
MEM 941.406250 1746033096.0267
MEM 941.867188 1746033096.1270
MEM 942.289062 1746033096.2274
MEM 942.714844 1746033096.3280
MEM 943.039062 1746033096.4288
MEM 943.367188 1746033096.5294
MEM 943.824219 1746033096.6302
MEM 944.214844 1746033096.7307
MEM 944.605469 1746033096.8312
MEM 944.933594 1746033096.9316
MEM 945.128906 1746033097.0360
MEM 945.457031 1746033097.1369
MEM 945.902344 1746033097.2375
MEM 946.230469 1746033097.3378
MEM 946.628906 1746033097.4406
MEM 946.761719 1746033097.5607
MEM 946.898438 1746033097.6748
MEM 947.226562 1746033097.7759
MEM 947.746094 1746033097.8765
MEM 948.203125 1746033097.9770
MEM 948.531250 1746033098.0780
MEM 948.726562 1746033098.1790
MEM 949.144531 1746033098.2804
MEM 949.574219 1746033098.3806
MEM 950.027344 1746033098.4809
MEM 950.488281 1746033098.5814
MEM 950.816406 1746033098.6820
MEM 951.335938 1746033098.7825
MEM 951.730469 1746033098.8830
MEM 952.187500 1746033098.9836
MEM 952.457031 1746033099.0844
MEM 953.035156 1746033099.1848
MEM 953.492188 1746033099.2854
MEM 953.816406 1746033099.4128
MEM 954.082031 1746033099.5137
MEM 954.468750 1746033099.6146
MEM 954.796875 1746033099.7150
MEM 955.253906 1746033099.8158
MEM 955.710938 1746033099.9162
MEM 956.089844 1746033100.0167
MEM 956.558594 1746033100.1172
MEM 957.015625 1746033100.2179
MEM 957.343750 1746033100.3185
MEM 957.800781 1746033100.4191
MEM 958.187500 1746033100.5210
MEM 958.320312 1746033100.6227
MEM 958.386719 1746033100.7257
MEM 958.648438 1746033100.8299
MEM 958.843750 1746033100.9304
MEM 959.101562 1746033101.0310
MEM 959.300781 1746033101.1367
MEM 959.621094 1746033101.2373
MEM 959.882812 1746033101.3375
MEM 960.144531 1746033101.4384
MEM 960.410156 1746033101.5553
MEM 960.589844 1746033101.6565
MEM 960.800781 1746033101.7571
MEM 961.125000 1746033101.8575
MEM 961.648438 1746033101.9578
MEM 961.914062 1746033102.0582
MEM 962.371094 1746033102.1584
MEM 962.566406 1746033102.2587
MEM 962.863281 1746033102.3623
MEM 963.218750 1746033102.4637
MEM 963.605469 1746033102.5647
MEM 963.871094 1746033102.6655
MEM 964.199219 1746033102.7661
MEM 964.460938 1746033102.8667
MEM 964.914062 1746033102.9671
MEM 965.238281 1746033103.0682
MEM 965.503906 1746033103.1687
MEM 965.699219 1746033103.2689
MEM 966.156250 1746033103.3695
MEM 966.484375 1746033103.4698
MEM 966.894531 1746033103.5701
MEM 967.160156 1746033103.6812
MEM 967.371094 1746033103.7821
MEM 967.632812 1746033103.8825
MEM 967.910156 1746033103.9837
MEM 968.304688 1746033104.0841
MEM 968.570312 1746033104.1846
MEM 968.960938 1746033104.2849
MEM 969.417969 1746033104.3857
MEM 969.691406 1746033104.4861
MEM 970.078125 1746033104.5863
MEM 970.273438 1746033104.6869
MEM 970.597656 1746033104.7876
MEM 970.992188 1746033104.8878
MEM 971.250000 1746033104.9884
MEM 971.515625 1746033105.0890
MEM 972.031250 1746033105.1894
MEM 972.296875 1746033105.2963
MEM 972.687500 1746033105.4016
MEM 973.015625 1746033105.5023
MEM 973.664062 1746033105.6027
MEM 973.859375 1746033105.7056
MEM 974.253906 1746033105.8355
MEM 974.449219 1746033105.9472
MEM 974.777344 1746033106.0480
MEM 975.296875 1746033106.1483
MEM 975.753906 1746033106.2487
MEM 976.082031 1746033106.3492
MEM 976.539062 1746033106.4495
MEM 977.058594 1746033106.5501
MEM 977.386719 1746033106.6505
MEM 977.843750 1746033106.7508
MEM 978.300781 1746033106.8514
MEM 978.687500 1746033106.9519
MEM 978.886719 1746033107.0524
MEM 978.886719 1746033107.1530
MEM 978.886719 1746033107.2538
MEM 978.886719 1746033107.3541
MEM 978.886719 1746033107.4545
MEM 978.886719 1746033107.5554
MEM 978.886719 1746033107.6562
MEM 978.886719 1746033107.7565
MEM 978.886719 1746033107.8569
MEM 979.078125 1746033107.9587
MEM 979.343750 1746033108.0721
MEM 979.667969 1746033108.1729
MEM 979.863281 1746033108.2819
MEM 980.113281 1746033108.3858
MEM 980.390625 1746033108.4973
MEM 980.652344 1746033108.5987
MEM 980.980469 1746033108.6991
MEM 981.175781 1746033108.7997
MEM 981.308594 1746033108.9008
MEM 981.441406 1746033109.0019
MEM 981.636719 1746033109.1025
MEM 981.894531 1746033109.2028
MEM 982.281250 1746033109.3032
MEM 982.613281 1746033109.4036
MEM 982.941406 1746033109.5041
MEM 983.265625 1746033109.6047
MEM 983.574219 1746033109.7055
MEM 983.980469 1746033109.8059
MEM 984.246094 1746033109.9062
MEM 984.699219 1746033110.0068
MEM 984.898438 1746033110.1072
MEM 985.355469 1746033110.2075
MEM 985.742188 1746033110.3081
MEM 986.070312 1746033110.4085
MEM 986.464844 1746033110.5190
MEM 986.660156 1746033110.6195
MEM 986.921875 1746033110.7391
MEM 987.242188 1746033110.8399
MEM 987.507812 1746033110.9402
MEM 987.832031 1746033111.0407
MEM 988.156250 1746033111.1411
MEM 988.421875 1746033111.2417
MEM 988.714844 1746033111.3424
MEM 989.070312 1746033111.4454
MEM 989.332031 1746033111.5467
MEM 989.726562 1746033111.6470
MEM 990.050781 1746033111.7472
MEM 990.261719 1746033111.8475
MEM 990.636719 1746033111.9482
MEM 991.097656 1746033112.0489
MEM 991.363281 1746033112.1495
MEM 991.750000 1746033112.2499
MEM 992.078125 1746033112.3504
MEM 992.531250 1746033112.4508
MEM 992.859375 1746033112.5511
MEM 993.324219 1746033112.6517
MEM 993.585938 1746033112.7520
MEM 994.046875 1746033112.8525
MEM 994.359375 1746033112.9669
MEM 994.621094 1746033113.0679
MEM 994.882812 1746033113.1682
MEM 995.273438 1746033113.2850
MEM 995.664062 1746033113.3864
MEM 996.121094 1746033113.4869
MEM 996.449219 1746033113.5874
MEM 996.906250 1746033113.6875
MEM 997.394531 1746033113.7879
MEM 997.882812 1746033113.8884
MEM 998.210938 1746033113.9889
MEM 998.601562 1746033114.0892
MEM 999.121094 1746033114.1897
MEM 999.449219 1746033114.2903
MEM 999.906250 1746033114.3911
MEM 1000.363281 1746033114.4916
MEM 1000.871094 1746033114.5923
MEM 1001.406250 1746033114.7283
MEM 1001.472656 1746033114.8297
MEM 1001.667969 1746033114.9323
MEM 1001.996094 1746033115.0340
MEM 1002.453125 1746033115.1342
MEM 1002.976562 1746033115.2345
MEM 1003.433594 1746033115.3351
MEM 1003.761719 1746033115.4357
MEM 1003.957031 1746033115.5363
MEM 1004.097656 1746033115.6383
MEM 1004.343750 1746033115.7515
MEM 1004.476562 1746033115.8526
MEM 1004.804688 1746033115.9530
MEM 1005.066406 1746033116.0535
MEM 1005.226562 1746033116.1539
MEM 1005.457031 1746033116.2545
MEM 1005.722656 1746033116.3551
MEM 1005.992188 1746033116.4558
MEM 1006.273438 1746033116.5566
MEM 1006.679688 1746033116.6570
MEM 1007.031250 1746033116.7580
MEM 1007.507812 1746033116.8608
MEM 1007.914062 1746033116.9625
MEM 1008.242188 1746033117.0964
MEM 1008.378906 1746033117.1973
MEM 1008.578125 1746033117.3077
MEM 1008.843750 1746033117.4080
MEM 1009.308594 1746033117.5090
MEM 1009.570312 1746033117.6106
MEM 1009.902344 1746033117.7128
MEM 1010.105469 1746033117.8132
MEM 1010.371094 1746033117.9140
MEM 1010.707031 1746033118.0146
MEM 1011.101562 1746033118.1149
MEM 1011.433594 1746033118.2152
MEM 1011.898438 1746033118.3158
MEM 1012.171875 1746033118.4164
MEM 1012.628906 1746033118.5169
MEM 1012.968750 1746033118.6174
MEM 1013.296875 1746033118.7180
MEM 1013.695312 1746033118.8186
MEM 1014.027344 1746033118.9192
MEM 1014.296875 1746033119.0197
MEM 1014.679688 1746033119.1202
MEM 1015.093750 1746033119.2206
MEM 1015.550781 1746033119.3209
MEM 1015.820312 1746033119.4212
MEM 1015.824219 1746033119.5217
MEM 1016.023438 1746033119.6381
MEM 1016.359375 1746033119.7551
MEM 1016.824219 1746033119.8565
MEM 1017.160156 1746033119.9568
MEM 1017.425781 1746033120.0571
MEM 1017.886719 1746033120.1579
MEM 1018.414062 1746033120.2586
MEM 1018.882812 1746033120.3593
MEM 1019.152344 1746033120.4669
MEM 1019.414062 1746033120.5680
MEM 1019.898438 1746033120.6684
MEM 1020.480469 1746033120.7690
MEM 1020.750000 1746033120.8695
MEM 1021.210938 1746033120.9701
MEM 1021.636719 1746033121.0704
MEM 1022.207031 1746033121.1712
MEM 1022.542969 1746033121.2716
MEM 1022.804688 1746033121.3805
MEM 1023.000000 1746033121.4814
MEM 1023.273438 1746033121.5819
MEM 1023.800781 1746033121.6826
MEM 1024.136719 1746033121.7832
MEM 1024.601562 1746033121.8839
MEM 1025.066406 1746033121.9843
MEM 1025.597656 1746033122.0847
MEM 1025.929688 1746033122.1853
MEM 1026.398438 1746033122.2857
MEM 1026.871094 1746033122.3860
MEM 1027.187500 1746033122.4865
MEM 1027.457031 1746033122.6008
MEM 1027.652344 1746033122.7027
MEM 1027.722656 1746033122.8097
MEM 1027.992188 1746033122.9107
MEM 1028.261719 1746033123.0113
MEM 1028.460938 1746033123.1118
MEM 1028.699219 1746033123.2124
MEM 1028.988281 1746033123.3126
MEM 1029.253906 1746033123.4130
MEM 1029.519531 1746033123.5148
MEM 1029.917969 1746033123.6157
MEM 1030.250000 1746033123.7161
MEM 1030.644531 1746033123.8164
MEM 1030.980469 1746033123.9380
MEM 1031.117188 1746033124.0386
MEM 1031.507812 1746033124.1394
MEM 1031.773438 1746033124.2398
MEM 1032.046875 1746033124.3405
MEM 1032.371094 1746033124.4423
MEM 1032.835938 1746033124.5429
MEM 1033.109375 1746033124.6435
MEM 1033.574219 1746033124.7439
MEM 1033.867188 1746033124.8462
MEM 1034.367188 1746033124.9465
MEM 1034.628906 1746033125.0468
MEM 1034.964844 1746033125.1472
MEM 1035.367188 1746033125.2480
MEM 1035.687500 1746033125.3482
MEM 1036.156250 1746033125.4489
MEM 1036.492188 1746033125.5522
MEM 1036.757812 1746033125.6530
MEM 1037.222656 1746033125.7535
MEM 1037.496094 1746033125.8543
MEM 1037.757812 1746033125.9623
MEM 1037.957031 1746033126.0631
MEM 1038.285156 1746033126.1636
MEM 1038.550781 1746033126.2691
MEM 1039.015625 1746033126.3703
MEM 1039.218750 1746033126.5124
MEM 1039.613281 1746033126.6448
MEM 1039.878906 1746033126.7460
MEM 1040.285156 1746033126.8464
MEM 1040.558594 1746033126.9470
MEM 1040.859375 1746033127.0478
MEM 1041.414062 1746033127.1482
MEM 1041.886719 1746033127.2487
MEM 1042.414062 1746033127.3493
MEM 1042.882812 1746033127.4498
MEM 1043.218750 1746033127.5502
MEM 1043.480469 1746033127.6510
MEM 1043.945312 1746033127.7512
MEM 1044.410156 1746033127.8516
MEM 1044.738281 1746033127.9525
MEM 1045.074219 1746033128.0528
MEM 1045.539062 1746033128.1530
MEM 1046.003906 1746033128.2536
MEM 1046.531250 1746033128.3540
MEM 1046.867188 1746033128.4548
MEM 1047.332031 1746033128.5554
MEM 1047.730469 1746033128.6710
MEM 1048.003906 1746033128.7994
MEM 1048.394531 1746033128.9000
MEM 1048.859375 1746033129.0005
MEM 1049.324219 1746033129.1007
MEM 1049.777344 1746033129.2013
MEM 1050.195312 1746033129.3017
MEM 1050.660156 1746033129.4019
MEM 1051.187500 1746033129.5022
MEM 1051.652344 1746033129.6053
MEM 1051.914062 1746033129.7093
MEM 1052.179688 1746033129.8181
MEM 1052.445312 1746033129.9347
MEM 1052.718750 1746033130.0350
MEM 1052.984375 1746033130.1355
MEM 1053.156250 1746033130.2358
MEM 1053.519531 1746033130.3363
MEM 1053.847656 1746033130.4368
MEM 1054.175781 1746033130.5371
MEM 1054.511719 1746033130.6375
MEM 1054.937500 1746033130.7379
MEM 1055.375000 1746033130.8382
MEM 1055.839844 1746033130.9385
MEM 1055.839844 1746033131.0557
MEM 1056.039062 1746033131.1584
MEM 1056.304688 1746033131.2591
MEM 1056.593750 1746033131.3596
MEM 1057.167969 1746033131.4599
MEM 1057.371094 1746033131.5604
MEM 1057.832031 1746033131.6608
MEM 1058.167969 1746033131.7610
MEM 1058.632812 1746033131.8615
MEM 1058.960938 1746033131.9620
MEM 1059.425781 1746033132.0627
MEM 1059.695312 1746033132.1632
MEM 1060.125000 1746033132.2634
MEM 1060.687500 1746033132.3637
MEM 1060.953125 1746033132.4641
MEM 1061.289062 1746033132.5647
MEM 1061.753906 1746033132.6658
MEM 1062.218750 1746033132.7669
MEM 1062.503906 1746033132.8672
MEM 1062.976562 1746033132.9674
MEM 1063.261719 1746033133.0678
MEM 1063.566406 1746033133.1690
MEM 1064.082031 1746033133.2699
MEM 1064.281250 1746033133.4039
MEM 1064.351562 1746033133.5053
MEM 1064.816406 1746033133.6059
MEM 1065.156250 1746033133.7065
MEM 1065.613281 1746033133.8080
MEM 1066.148438 1746033133.9094
MEM 1066.613281 1746033134.0100
MEM 1066.949219 1746033134.1102
MEM 1067.414062 1746033134.2198
MEM 1067.804688 1746033134.3205
MEM 1068.277344 1746033134.4209
MEM 1068.742188 1746033134.5215
MEM 1069.207031 1746033134.6220
MEM 1069.734375 1746033134.7227
MEM 1070.261719 1746033134.8231
MEM 1070.546875 1746033134.9252
MEM 1071.062500 1746033135.0257
MEM 1071.527344 1746033135.1261
MEM 1071.925781 1746033135.2555
MEM 1072.257812 1746033135.3583
MEM 1072.527344 1746033135.4591
MEM 1073.054688 1746033135.5595
MEM 1073.453125 1746033135.6597
MEM 1073.917969 1746033135.7602
MEM 1074.390625 1746033135.8605
MEM 1074.917969 1746033135.9612
MEM 1075.246094 1746033136.0616
MEM 1075.445312 1746033136.1621
MEM 1075.710938 1746033136.2666
MEM 1075.910156 1746033136.3673
MEM 1076.179688 1746033136.4678
MEM 1076.445312 1746033136.5682
MEM 1076.710938 1746033136.6685
MEM 1077.039062 1746033136.7697
MEM 1077.246094 1746033136.8703
MEM 1077.515625 1746033136.9712
MEM 1077.777344 1746033137.0716
MEM 1078.207031 1746033137.1723
MEM 1078.570312 1746033137.2736
MEM 1078.843750 1746033137.4021
MEM 1079.042969 1746033137.5146
MEM 1079.308594 1746033137.6160
MEM 1079.707031 1746033137.7165
MEM 1080.097656 1746033137.8170
MEM 1080.371094 1746033137.9173
MEM 1080.835938 1746033138.0177
MEM 1081.042969 1746033138.1183
MEM 1081.363281 1746033138.2187
MEM 1081.699219 1746033138.3191
MEM 1082.089844 1746033138.4194
MEM 1082.425781 1746033138.5200
MEM 1082.890625 1746033138.6206
MEM 1083.417969 1746033138.7211
MEM 1083.886719 1746033138.8214
MEM 1084.226562 1746033138.9217
MEM 1084.656250 1746033139.0251
MEM 1085.164062 1746033139.1255
MEM 1085.546875 1746033139.2261
MEM 1086.015625 1746033139.3265
MEM 1086.484375 1746033139.4266
MEM 1087.011719 1746033139.5269
MEM 1087.339844 1746033139.6273
MEM 1087.824219 1746033139.7274
MEM 1088.277344 1746033139.8278
MEM 1088.816406 1746033139.9280
MEM 1089.144531 1746033140.0312
MEM 1089.414062 1746033140.1321
MEM 1089.878906 1746033140.2325
MEM 1090.480469 1746033140.3329
MEM 1091.007812 1746033140.4332
MEM 1091.476562 1746033140.5335
MEM 1091.945312 1746033140.6338
MEM 1092.664062 1746033140.7340
MEM 1093.136719 1746033140.8343
MEM 1093.664062 1746033140.9346
MEM 1094.261719 1746033141.0349
MEM 1094.527344 1746033141.1355
MEM 1094.800781 1746033141.2450
MEM 1094.996094 1746033141.3503
MEM 1095.328125 1746033141.4513
MEM 1095.656250 1746033141.5516
MEM 1095.863281 1746033141.6524
MEM 1096.125000 1746033141.7704
MEM 1096.390625 1746033141.8934
MEM 1096.593750 1746033141.9937
MEM 1097.050781 1746033142.0942
MEM 1097.320312 1746033142.1950
MEM 1097.656250 1746033142.2960
MEM 1098.183594 1746033142.3964
MEM 1098.609375 1746033142.4966
MEM 1099.175781 1746033142.5971
MEM 1099.640625 1746033142.6975
MEM 1099.976562 1746033142.7977
MEM 1100.441406 1746033142.8979
MEM 1100.968750 1746033142.9986
MEM 1101.304688 1746033143.0988
MEM 1101.769531 1746033143.1993
MEM 1102.191406 1746033143.2997
MEM 1102.761719 1746033143.4000
MEM 1103.097656 1746033143.5005
MEM 1103.566406 1746033143.6007
MEM 1104.031250 1746033143.7009
MEM 1104.425781 1746033143.8013
MEM 1104.890625 1746033143.9014
MEM 1105.160156 1746033144.0020
MEM 1105.570312 1746033144.1025
MEM 1106.089844 1746033144.2028
MEM 1106.617188 1746033144.3032
MEM 1106.867188 1746033144.4046
MEM 1107.347656 1746033144.5051
MEM 1107.687500 1746033144.6058
MEM 1108.281250 1746033144.7077
MEM 1108.679688 1746033144.8126
MEM 1109.011719 1746033144.9134
MEM 1109.542969 1746033145.0137
MEM 1110.074219 1746033145.1141
MEM 1110.539062 1746033145.2146
MEM 1111.003906 1746033145.3148
MEM 1111.609375 1746033145.4150
MEM 1112.074219 1746033145.5155
MEM 1112.562500 1746033145.6160
MEM 1113.203125 1746033145.7165
MEM 1113.671875 1746033145.8168
MEM 1114.066406 1746033145.9173
MEM 1114.199219 1746033146.0208
MEM 1114.375000 1746033146.1288
MEM 1114.796875 1746033146.2292
MEM 1115.195312 1746033146.3296
MEM 1115.394531 1746033146.4299
MEM 1115.730469 1746033146.5305
MEM 1116.125000 1746033146.6312
MEM 1116.460938 1746033146.7315
MEM 1116.988281 1746033146.8319
MEM 1117.453125 1746033146.9324
MEM 1117.917969 1746033147.0328
MEM 1118.253906 1746033147.1333
MEM 1118.660156 1746033147.2336
MEM 1119.011719 1746033147.3339
MEM 1119.496094 1746033147.4344
MEM 1119.980469 1746033147.5351
MEM 1120.511719 1746033147.6356
MEM 1120.847656 1746033147.7361
MEM 1121.312500 1746033147.8366
MEM 1121.839844 1746033147.9370
MEM 1122.375000 1746033148.0375
MEM 1122.710938 1746033148.1404
MEM 1123.125000 1746033148.2415
MEM 1123.441406 1746033148.3418
MEM 1123.914062 1746033148.4421
MEM 1124.265625 1746033148.5428
MEM 1124.679688 1746033148.6432
MEM 1125.175781 1746033148.7438
MEM 1125.449219 1746033148.8441
MEM 1125.914062 1746033148.9446
MEM 1126.312500 1746033149.0451
MEM 1126.769531 1746033149.1454
MEM 1127.304688 1746033149.2457
MEM 1127.578125 1746033149.3462
MEM 1128.105469 1746033149.4468
MEM 1128.632812 1746033149.5470
MEM 1129.101562 1746033149.6474
MEM 1129.632812 1746033149.7481
MEM 1130.101562 1746033149.8485
MEM 1130.632812 1746033149.9488
MEM 1131.097656 1746033150.0493
MEM 1131.687500 1746033150.1497
MEM 1132.230469 1746033150.2501
MEM 1132.667969 1746033150.3506
MEM 1132.957031 1746033150.4618
MEM 1133.285156 1746033150.5721
MEM 1133.492188 1746033150.6735
MEM 1133.953125 1746033150.7741
MEM 1134.222656 1746033150.8746
MEM 1134.550781 1746033150.9750
MEM 1134.828125 1746033151.0753
MEM 1135.289062 1746033151.1759
MEM 1135.753906 1746033151.2761
MEM 1136.089844 1746033151.3767
MEM 1136.621094 1746033151.4772
MEM 1137.085938 1746033151.5777
MEM 1137.421875 1746033151.6782
MEM 1137.882812 1746033151.7789
MEM 1138.414062 1746033151.8792
MEM 1138.878906 1746033151.9796
MEM 1139.343750 1746033152.0798
MEM 1139.679688 1746033152.1803
MEM 1140.152344 1746033152.2807
MEM 1140.632812 1746033152.3813
MEM 1140.980469 1746033152.4814
MEM 1141.464844 1746033152.5818
MEM 1141.933594 1746033152.6821
MEM 1142.265625 1746033152.7826
MEM 1142.734375 1746033152.8833
MEM 1143.199219 1746033152.9835
MEM 1143.726562 1746033153.0840
MEM 1144.066406 1746033153.1844
MEM 1144.527344 1746033153.2849
MEM 1144.867188 1746033153.3854
MEM 1145.394531 1746033153.4855
MEM 1145.859375 1746033153.5862
MEM 1146.195312 1746033153.6863
MEM 1146.394531 1746033153.7936
MEM 1146.859375 1746033153.8943
MEM 1147.449219 1746033153.9946
MEM 1147.980469 1746033154.0952
MEM 1148.453125 1746033154.1958
MEM 1149.042969 1746033154.2963
MEM 1149.511719 1746033154.3968
MEM 1149.980469 1746033154.4970
MEM 1150.570312 1746033154.5976
MEM 1151.039062 1746033154.6978
MEM 1151.570312 1746033154.7981
MEM 1151.972656 1746033154.8983
MEM 1152.238281 1746033155.0019
MEM 1152.371094 1746033155.1038
MEM 1152.828125 1746033155.2058
MEM 1153.101562 1746033155.3071
MEM 1153.363281 1746033155.4078
MEM 1153.632812 1746033155.5081
MEM 1154.160156 1746033155.6088
MEM 1154.625000 1746033155.7092
MEM 1154.960938 1746033155.8102
MEM 1155.425781 1746033155.9104
MEM 1155.957031 1746033156.0110
MEM 1156.289062 1746033156.1115
MEM 1156.687500 1746033156.2122
MEM 1157.152344 1746033156.3125
MEM 1157.488281 1746033156.4129
MEM 1158.015625 1746033156.5132
MEM 1158.488281 1746033156.6137
MEM 1158.824219 1746033156.7142
MEM 1159.218750 1746033156.8144
MEM 1159.617188 1746033156.9149
MEM 1160.015625 1746033157.0157
MEM 1160.351562 1746033157.1162
MEM 1160.750000 1746033157.2164
MEM 1161.148438 1746033157.3168
MEM 1161.609375 1746033157.4172
MEM 1162.074219 1746033157.5179
MEM 1162.410156 1746033157.6185
MEM 1162.937500 1746033157.7186
MEM 1163.207031 1746033157.8192
MEM 1163.671875 1746033157.9197
MEM 1163.945312 1746033158.0205
MEM 1164.472656 1746033158.1214
MEM 1165.000000 1746033158.2225
MEM 1165.464844 1746033158.3232
MEM 1165.730469 1746033158.4235
MEM 1166.265625 1746033158.5238
MEM 1166.726562 1746033158.6242
MEM 1167.058594 1746033158.7251
MEM 1167.527344 1746033158.8253
MEM 1168.058594 1746033158.9256
MEM 1168.585938 1746033159.0259
MEM 1169.121094 1746033159.1265
MEM 1169.585938 1746033159.2268
MEM 1170.117188 1746033159.3271
MEM 1170.582031 1746033159.4276
MEM 1170.914062 1746033159.5280
MEM 1171.113281 1746033159.6300
MEM 1171.378906 1746033159.7304
MEM 1171.773438 1746033159.8309
MEM 1171.976562 1746033159.9315
MEM 1172.441406 1746033160.0321
MEM 1172.777344 1746033160.1323
MEM 1173.164062 1746033160.2327
MEM 1173.699219 1746033160.3331
MEM 1174.031250 1746033160.4334
MEM 1174.566406 1746033160.5340
MEM 1175.035156 1746033160.6343
MEM 1175.554688 1746033160.7354
MEM 1175.898438 1746033160.8356
MEM 1176.363281 1746033160.9360
MEM 1176.828125 1746033161.0364
MEM 1177.355469 1746033161.1373
MEM 1177.691406 1746033161.2399
MEM 1178.085938 1746033161.3405
MEM 1178.554688 1746033161.4409
MEM 1179.148438 1746033161.5413
MEM 1179.417969 1746033161.6418
MEM 1179.882812 1746033161.7420
MEM 1180.148438 1746033161.8427
MEM 1180.738281 1746033161.9433
MEM 1181.210938 1746033162.0439
MEM 1181.675781 1746033162.1446
MEM 1182.011719 1746033162.2452
MEM 1182.539062 1746033162.3454
MEM 1183.003906 1746033162.4460
MEM 1183.339844 1746033162.5462
MEM 1183.804688 1746033162.6466
MEM 1184.066406 1746033162.7472
MEM 1184.660156 1746033162.8477
MEM 1185.121094 1746033162.9483
MEM 1185.332031 1746033163.0577
MEM 1185.859375 1746033163.1720
MEM 1186.300781 1746033163.2732
MEM 1186.660156 1746033163.3739
MEM 1187.128906 1746033163.4747
MEM 1187.667969 1746033163.5751
MEM 1188.183594 1746033163.6753
MEM 1188.656250 1746033163.7758
MEM 1189.121094 1746033163.8764
MEM 1189.519531 1746033163.9768
MEM 1189.984375 1746033164.0773
MEM 1190.449219 1746033164.1775
MEM 1191.042969 1746033164.2780
MEM 1191.511719 1746033164.3782
MEM 1192.042969 1746033164.4784
MEM 1192.570312 1746033164.5789
MEM 1193.097656 1746033164.6795
MEM 1193.433594 1746033164.7800
MEM 1193.640625 1746033164.9139
MEM 1194.097656 1746033165.0221
MEM 1194.496094 1746033165.1227
MEM 1194.886719 1746033165.2229
MEM 1195.164062 1746033165.3238
MEM 1195.425781 1746033165.4258
MEM 1195.625000 1746033165.5292
MEM 1195.890625 1746033165.6316
MEM 1196.230469 1746033165.7326
MEM 1196.449219 1746033165.8329
MEM 1196.917969 1746033165.9334
MEM 1197.207031 1746033166.0340
MEM 1197.480469 1746033166.1342
MEM 1198.019531 1746033166.2345
MEM 1198.484375 1746033166.3347
MEM 1198.949219 1746033166.4349
MEM 1199.285156 1746033166.5354
MEM 1199.750000 1746033166.6356
MEM 1200.082031 1746033166.7361
MEM 1200.414062 1746033166.8371
MEM 1200.812500 1746033166.9379
MEM 1201.277344 1746033167.0771
MEM 1201.542969 1746033167.1787
MEM 1201.839844 1746033167.2899
MEM 1202.140625 1746033167.3901
MEM 1202.605469 1746033167.4905
MEM 1202.941406 1746033167.5909
